transactionid,date,year,month,quarter,productkey,geokey,channelkey,segmentkey,quantity,unitprice_usd,discount_pct,revenue_usd,revenue_local,currency,cogs_usd,margin_usd,margin_pct
16793,2024-12-09,2024,12,Q4,401,2,4,3,2,33.29,0.6,66.21,331.05,BRL,23.84,42.37,64.0
26253,2024-12-09,2024,12,Q4,205,2,7,3,1,116.46,2.4,113.71,568.55,BRL,31.84,81.87,72.0
31750,2024-12-09,2024,12,Q4,209,1,7,4,1,67.42,2.1,65.99,1137.76,MXN,19.8,46.19,70.0
1102,2024-12-09,2024,12,Q4,109,1,3,2,6,20.48,4.1,117.83,2031.55,MXN,43.6,74.23,63.0
13109,2024-12-09,2024,12,Q4,402,3,1,2,1,29.28,2.4,28.58,119083.33,COP,10.0,18.58,65.0
21734,2024-12-09,2024,12,Q4,112,2,1,2,4,10.52,4.8,40.07,200.35,BRL,15.23,24.84,62.0
13088,2024-12-09,2024,12,Q4,306,3,5,5,4,37.46,0.5,149.04,621000.0,COP,55.14,93.9,63.0
21659,2024-12-09,2024,12,Q4,209,1,3,3,1,69.29,2.3,67.68,1166.9,MXN,20.3,47.38,70.0
19509,2024-12-09,2024,12,Q4,204,3,3,3,1,42.84,3.9,41.16,171500.0,COP,12.35,28.81,70.0
479,2024-12-09,2024,12,Q4,306,2,5,5,5,38.72,4.0,185.91,929.55,BRL,68.79,117.12,63.0
6447,2024-12-09,2024,12,Q4,302,1,3,2,4,59.65,0.4,237.64,4097.24,MXN,78.42,159.22,67.0
31852,2024-12-09,2024,12,Q4,302,4,4,5,3,60.6,0.0,181.75,67314.81,ARS,59.98,121.77,67.0
20340,2024-12-09,2024,12,Q4,107,5,1,2,3,15.32,12.0,40.43,36754.55,CLP,16.17,24.26,60.0
6474,2024-12-09,2024,12,Q4,106,3,7,1,4,12.65,0.0,50.57,210708.33,COP,18.21,32.36,64.0
20452,2024-12-09,2024,12,Q4,209,1,7,4,1,67.24,4.5,64.19,1106.72,MXN,19.26,44.93,70.0
17258,2024-12-09,2024,12,Q4,306,2,5,5,5,39.55,1.5,194.74,973.7,BRL,72.05,122.69,63.0
12236,2024-12-09,2024,12,Q4,205,4,4,4,2,112.6,1.2,222.4,82370.37,ARS,62.27,160.13,72.0
3056,2024-12-09,2024,12,Q4,202,1,7,4,2,49.91,1.8,98.06,1690.69,MXN,31.38,66.68,68.0
30477,2024-12-09,2024,12,Q4,209,2,4,4,1,68.42,0.9,67.83,339.15,BRL,20.35,47.48,70.0
20519,2024-12-09,2024,12,Q4,111,1,1,2,5,17.73,1.9,86.94,1498.97,MXN,31.3,55.64,64.0
31043,2024-12-09,2024,12,Q4,202,1,4,4,2,51.28,5.0,97.48,1680.69,MXN,31.19,66.29,68.0
20854,2024-12-09,2024,12,Q4,209,2,3,4,1,70.95,4.3,67.91,339.55,BRL,20.37,47.54,70.0
11614,2024-12-09,2024,12,Q4,302,4,4,2,4,55.83,4.2,213.9,79222.22,ARS,70.59,143.31,67.0
472,2024-12-09,2024,12,Q4,303,3,4,5,5,25.56,2.0,125.29,522041.67,COP,43.85,81.44,65.0
21327,2024-12-09,2024,12,Q4,113,1,3,2,3,15.16,0.8,45.09,777.41,MXN,18.04,27.05,60.0
17016,2024-12-09,2024,12,Q4,107,1,7,1,4,15.83,4.1,60.73,1047.07,MXN,24.29,36.44,60.0
14419,2024-12-09,2024,12,Q4,306,4,4,5,3,39.19,3.4,113.56,42059.26,ARS,42.02,71.54,63.0
14461,2024-12-09,2024,12,Q4,304,3,5,5,6,46.33,4.5,265.45,1106041.67,COP,100.87,164.58,62.0
4250,2024-12-09,2024,12,Q4,111,1,4,1,5,16.66,2.9,80.86,1394.14,MXN,29.11,51.75,64.0
10866,2024-12-09,2024,12,Q4,104,2,4,3,5,19.22,0.9,95.23,476.15,BRL,38.09,57.14,60.0
13579,2024-12-09,2024,12,Q4,307,1,5,2,4,30.64,2.6,119.35,2057.76,MXN,40.58,78.77,66.0
30982,2024-12-09,2024,12,Q4,205,5,4,4,1,113.33,4.7,108.05,98227.27,CLP,30.25,77.8,72.0
5038,2024-12-09,2024,12,Q4,401,5,6,2,2,31.27,13.2,54.29,49354.55,CLP,19.54,34.75,64.0
14188,2024-12-09,2024,12,Q4,202,2,3,3,1,53.91,1.2,53.28,266.4,BRL,17.05,36.23,68.0
17686,2024-12-09,2024,12,Q4,113,3,3,3,4,14.46,3.5,55.85,232708.33,COP,22.34,33.51,60.0
23335,2024-12-09,2024,12,Q4,104,3,4,1,2,19.26,1.4,37.98,158250.0,COP,15.19,22.79,60.0
23304,2024-12-09,2024,12,Q4,401,5,6,6,3,31.89,3.9,91.93,83572.73,CLP,33.09,58.84,64.0
14094,2024-12-09,2024,12,Q4,107,3,7,2,2,16.33,1.0,32.33,134708.33,COP,12.93,19.4,60.0
14731,2024-12-09,2024,12,Q4,302,2,4,5,4,60.52,2.7,235.61,1178.05,BRL,77.75,157.86,67.0
8291,2024-12-09,2024,12,Q4,407,3,1,2,1,17.45,13.8,15.05,62708.33,COP,5.57,9.48,63.0
1383,2024-12-09,2024,12,Q4,303,4,5,5,2,27.12,3.3,52.43,19418.52,ARS,18.35,34.08,65.0
30933,2024-12-09,2024,12,Q4,108,2,1,2,5,10.28,9.0,46.76,233.8,BRL,16.37,30.39,65.0
22904,2024-12-09,2024,12,Q4,408,4,6,2,1,99.21,4.2,95.02,35192.59,ARS,27.56,67.46,71.0
1198,2024-12-09,2024,12,Q4,307,2,5,5,3,31.81,4.3,91.3,456.5,BRL,31.04,60.26,66.0
679,2024-12-09,2024,12,Q4,210,3,4,3,1,53.13,0.3,52.97,220708.33,COP,16.95,36.02,68.0
28810,2024-12-09,2024,12,Q4,305,1,3,2,4,21.83,1.0,86.45,1490.52,MXN,31.12,55.33,64.0
28668,2024-12-09,2024,12,Q4,303,3,5,5,4,24.76,4.9,94.2,392500.0,COP,32.97,61.23,65.0
24498,2024-12-09,2024,12,Q4,203,4,3,3,1,96.17,0.9,95.31,35300.0,ARS,26.69,68.62,72.0
1389,2024-12-09,2024,12,Q4,301,4,3,2,4,34.19,3.3,132.28,48992.59,ARS,46.3,85.98,65.0
3806,2024-12-09,2024,12,Q4,403,2,1,6,2,23.86,6.8,44.45,222.25,BRL,16.0,28.45,64.0
523,2024-12-10,2024,12,Q4,409,3,6,6,3,34.31,11.4,91.24,380166.67,COP,32.85,58.39,64.0
12320,2024-12-10,2024,12,Q4,206,3,4,3,3,64.82,2.3,189.89,791208.33,COP,56.97,132.92,70.0
13953,2024-12-10,2024,12,Q4,201,1,3,4,1,84.39,1.4,83.19,1434.31,MXN,24.96,58.23,70.0
24944,2024-12-10,2024,12,Q4,304,1,3,2,7,44.66,0.1,312.13,5381.55,MXN,118.61,193.52,62.0
7619,2024-12-10,2024,12,Q4,405,1,4,6,2,24.93,3.1,48.28,832.41,MXN,16.9,31.38,65.0
12409,2024-12-10,2024,12,Q4,205,3,7,3,2,114.93,1.2,227.02,945916.67,COP,63.57,163.45,72.0
16336,2024-12-10,2024,12,Q4,111,4,4,2,7,16.25,0.9,112.69,41737.04,ARS,40.57,72.12,64.0
19336,2024-12-10,2024,12,Q4,107,3,4,3,5,16.72,0.6,83.08,346166.67,COP,33.23,49.85,60.0
1441,2024-12-10,2024,12,Q4,304,5,4,2,2,46.43,2.2,90.81,82554.55,CLP,34.51,56.3,62.0
7408,2024-12-10,2024,12,Q4,203,1,3,3,4,94.86,3.0,368.21,6348.45,MXN,103.1,265.11,72.0
19749,2024-12-10,2024,12,Q4,107,4,1,2,4,15.59,2.6,60.75,22500.0,ARS,24.3,36.45,60.0
2980,2024-12-10,2024,12,Q4,308,2,4,2,4,27.29,0.8,108.27,541.35,BRL,37.89,70.38,65.0
20600,2024-12-10,2024,12,Q4,306,3,5,5,3,37.29,3.0,108.48,452000.0,COP,40.14,68.34,63.0
5111,2024-12-10,2024,12,Q4,204,5,3,3,2,41.22,1.8,80.99,73627.27,CLP,24.3,56.69,70.0
13297,2024-12-10,2024,12,Q4,404,3,1,2,4,38.2,6.8,142.35,593125.0,COP,48.4,93.95,66.0
3042,2024-12-10,2024,12,Q4,308,5,5,5,4,29.4,3.0,114.11,103736.36,CLP,39.94,74.17,65.0
3610,2024-12-10,2024,12,Q4,306,3,3,2,3,37.22,2.0,109.45,456041.67,COP,40.5,68.95,63.0
30037,2024-12-10,2024,12,Q4,112,2,3,2,1,10.56,3.9,10.15,50.75,BRL,3.86,6.29,62.0
21973,2024-12-10,2024,12,Q4,114,3,1,2,3,10.47,5.7,29.62,123416.67,COP,9.48,20.14,68.0
9763,2024-12-10,2024,12,Q4,405,4,6,6,4,26.39,8.9,96.17,35618.52,ARS,33.66,62.51,65.0
13378,2024-12-10,2024,12,Q4,113,3,6,2,5,15.63,3.8,75.16,313166.67,COP,30.06,45.1,60.0
22671,2024-12-10,2024,12,Q4,103,3,6,1,4,12.62,9.5,45.69,190375.0,COP,15.99,29.7,65.0
3847,2024-12-10,2024,12,Q4,103,4,4,1,2,13.55,3.7,26.11,9670.37,ARS,9.14,16.97,65.0
6184,2024-12-10,2024,12,Q4,110,3,2,2,3,13.48,12.8,35.25,146875.0,COP,13.4,21.85,62.0
21696,2024-12-10,2024,12,Q4,201,1,4,3,2,81.42,0.6,161.8,2789.66,MXN,48.54,113.26,70.0
21641,2024-12-10,2024,12,Q4,202,1,7,4,1,51.19,3.1,49.6,855.17,MXN,15.87,33.73,68.0
4315,2024-12-10,2024,12,Q4,106,1,7,2,4,13.22,0.9,52.42,903.79,MXN,18.87,33.55,64.0
14810,2024-12-10,2024,12,Q4,409,3,1,6,2,33.01,4.3,63.2,263333.33,COP,22.75,40.45,64.0
26518,2024-12-10,2024,12,Q4,307,2,4,5,3,31.0,2.5,90.7,453.5,BRL,30.84,59.86,66.0
23135,2024-12-10,2024,12,Q4,302,2,5,5,6,58.9,2.0,346.47,1732.35,BRL,114.34,232.13,67.0
26730,2024-12-10,2024,12,Q4,102,3,3,3,2,12.24,5.0,23.26,96916.67,COP,8.14,15.12,65.0
1024,2024-12-10,2024,12,Q4,113,5,6,3,3,14.29,11.8,37.78,34345.45,CLP,15.11,22.67,60.0
31818,2024-12-10,2024,12,Q4,306,2,5,5,4,37.22,4.8,141.72,708.6,BRL,52.44,89.28,63.0
9447,2024-12-10,2024,12,Q4,114,4,7,2,2,10.11,3.6,19.48,7214.81,ARS,6.23,13.25,68.0
26961,2024-12-10,2024,12,Q4,112,2,2,3,3,10.47,10.1,28.24,141.2,BRL,10.73,17.51,62.0
23441,2024-12-10,2024,12,Q4,306,2,5,2,4,37.77,0.4,150.49,752.45,BRL,55.68,94.81,63.0
22460,2024-12-10,2024,12,Q4,306,4,3,5,6,37.15,0.8,221.13,81900.0,ARS,81.82,139.31,63.0
31505,2024-12-10,2024,12,Q4,202,3,4,3,3,52.59,3.2,152.78,636583.33,COP,48.89,103.89,68.0
26481,2024-12-10,2024,12,Q4,209,3,7,3,2,71.09,4.2,136.14,567250.0,COP,40.84,95.3,70.0
20956,2024-12-10,2024,12,Q4,406,3,6,6,1,18.38,8.7,16.79,69958.33,COP,6.38,10.41,62.0
24490,2024-12-10,2024,12,Q4,207,2,4,3,3,107.21,4.9,305.97,1529.85,BRL,85.67,220.3,72.0
8133,2024-12-10,2024,12,Q4,110,1,6,2,4,13.39,12.0,47.12,812.41,MXN,17.91,29.21,62.0
12250,2024-12-10,2024,12,Q4,113,3,2,3,6,15.04,6.4,84.51,352125.0,COP,33.8,50.71,60.0
18951,2024-12-10,2024,12,Q4,203,2,4,4,2,91.81,2.5,178.98,894.9,BRL,50.11,128.87,72.0
19053,2024-12-10,2024,12,Q4,306,1,3,2,4,37.72,3.8,145.21,2503.62,MXN,53.73,91.48,63.0
17166,2024-12-10,2024,12,Q4,409,4,6,6,2,34.39,2.5,67.06,24837.04,ARS,24.14,42.92,64.0
18091,2024-12-10,2024,12,Q4,204,3,4,4,1,42.37,2.1,41.46,172750.0,COP,12.44,29.02,70.0
19141,2024-12-10,2024,12,Q4,205,3,3,3,4,110.04,0.0,440.0,1833333.33,COP,123.2,316.8,72.0
12,2024-12-10,2024,12,Q4,109,4,3,1,2,20.72,3.3,40.09,14848.15,ARS,14.83,25.26,63.0
26737,2024-12-11,2024,12,Q4,101,5,6,2,3,22.51,9.4,61.17,55609.09,CLP,23.24,37.93,62.0
2034,2024-12-11,2024,12,Q4,402,3,3,3,2,28.36,4.5,54.15,225625.0,COP,18.95,35.2,65.0
17706,2024-12-11,2024,12,Q4,304,2,5,5,4,45.08,4.2,172.66,863.3,BRL,65.61,107.05,62.0
10101,2024-12-11,2024,12,Q4,305,4,3,5,4,22.63,3.8,87.02,32229.63,ARS,31.33,55.69,64.0
21137,2024-12-11,2024,12,Q4,403,2,4,3,1,24.35,0.8,24.14,120.7,BRL,8.69,15.45,64.0
30033,2024-12-11,2024,12,Q4,409,4,6,6,1,34.92,12.6,30.51,11300.0,ARS,10.98,19.53,64.0
14083,2024-12-11,2024,12,Q4,112,2,4,1,4,11.35,4.6,43.29,216.45,BRL,16.45,26.84,62.0
25849,2024-12-11,2024,12,Q4,306,1,3,5,3,39.23,0.1,117.52,2026.21,MXN,43.48,74.04,63.0
14454,2024-12-11,2024,12,Q4,303,1,4,2,3,25.11,0.7,74.78,1289.31,MXN,26.17,48.61,65.0
19487,2024-12-11,2024,12,Q4,106,3,1,2,3,13.01,6.2,36.6,152500.0,COP,13.18,23.42,64.0
5594,2024-12-11,2024,12,Q4,404,4,6,2,1,37.31,1.5,36.75,13611.11,ARS,12.5,24.25,66.0
19834,2024-12-11,2024,12,Q4,307,4,5,5,4,30.97,3.9,119.04,44088.89,ARS,40.47,78.57,66.0
27702,2024-12-11,2024,12,Q4,203,3,7,4,3,97.16,0.3,290.61,1210875.0,COP,81.37,209.24,72.0
30992,2024-12-11,2024,12,Q4,306,5,3,5,5,36.36,0.6,180.77,164336.36,CLP,66.88,113.89,63.0
5075,2024-12-11,2024,12,Q4,301,2,3,2,3,34.83,2.5,101.89,509.45,BRL,35.66,66.23,65.0
22841,2024-12-11,2024,12,Q4,210,1,3,4,2,53.97,2.3,105.43,1817.76,MXN,33.74,71.69,68.0
1371,2024-12-11,2024,12,Q4,109,5,7,2,5,19.61,3.8,94.33,85754.55,CLP,34.9,59.43,63.0
21406,2024-12-11,2024,12,Q4,209,5,7,4,1,67.09,3.7,64.59,58718.18,CLP,19.38,45.21,70.0
23858,2024-12-11,2024,12,Q4,210,3,4,3,1,51.17,0.3,51.0,212500.0,COP,16.32,34.68,68.0
28468,2024-12-11,2024,12,Q4,104,1,3,3,4,18.82,2.4,73.48,1266.9,MXN,29.39,44.09,60.0
11531,2024-12-11,2024,12,Q4,401,2,1,2,1,32.94,1.9,32.3,161.5,BRL,11.63,20.67,64.0
10560,2024-12-11,2024,12,Q4,406,3,6,3,4,18.86,13.5,65.27,271958.33,COP,24.8,40.47,62.0
12414,2024-12-11,2024,12,Q4,302,1,4,5,6,58.14,4.8,332.04,5724.83,MXN,109.57,222.47,67.0
23911,2024-12-11,2024,12,Q4,303,1,3,5,1,24.72,2.9,24.01,413.97,MXN,8.4,15.61,65.0
28718,2024-12-11,2024,12,Q4,109,4,7,3,3,19.76,1.0,58.68,21733.33,ARS,21.71,36.97,63.0
8504,2024-12-11,2024,12,Q4,301,5,5,2,5,33.91,2.4,165.53,150481.82,CLP,57.94,107.59,65.0
27501,2024-12-11,2024,12,Q4,301,4,3,5,4,35.05,0.4,139.6,51703.7,ARS,48.86,90.74,65.0
10715,2024-12-11,2024,12,Q4,204,1,7,4,1,43.02,2.6,41.88,722.07,MXN,12.56,29.32,70.0
27159,2024-12-11,2024,12,Q4,111,3,3,2,5,16.56,0.8,82.15,342291.67,COP,29.57,52.58,64.0
22145,2024-12-11,2024,12,Q4,210,3,3,4,2,53.31,4.2,102.19,425791.67,COP,32.7,69.49,68.0
17168,2024-12-11,2024,12,Q4,205,1,4,4,3,120.33,0.6,358.64,6183.45,MXN,100.42,258.22,72.0
20184,2024-12-11,2024,12,Q4,203,2,4,3,1,91.18,3.2,88.29,441.45,BRL,24.72,63.57,72.0
17801,2024-12-11,2024,12,Q4,401,2,3,3,2,32.11,2.9,62.34,311.7,BRL,22.44,39.9,64.0
16954,2024-12-11,2024,12,Q4,205,1,4,3,1,116.8,3.5,112.67,1942.59,MXN,31.55,81.12,72.0
5265,2024-12-11,2024,12,Q4,302,5,3,2,5,59.51,4.7,283.71,257918.18,CLP,93.62,190.09,67.0
23364,2024-12-11,2024,12,Q4,112,3,4,3,3,11.06,3.7,31.97,133208.33,COP,12.15,19.82,62.0
17775,2024-12-11,2024,12,Q4,402,1,1,2,2,29.3,14.0,50.41,869.14,MXN,17.64,32.77,65.0
25242,2024-12-11,2024,12,Q4,406,5,6,6,2,18.63,8.8,33.97,30881.82,CLP,12.91,21.06,62.0
2287,2024-12-11,2024,12,Q4,207,5,4,4,2,114.87,1.9,225.33,204845.45,CLP,63.09,162.24,72.0
13656,2024-12-11,2024,12,Q4,301,1,3,5,5,34.44,1.1,170.37,2937.41,MXN,59.63,110.74,65.0
31675,2024-12-11,2024,12,Q4,303,5,5,5,2,27.3,4.3,52.22,47472.73,CLP,18.28,33.94,65.0
23664,2024-12-11,2024,12,Q4,109,1,3,1,2,19.57,4.3,37.47,646.03,MXN,13.86,23.61,63.0
17225,2024-12-11,2024,12,Q4,304,4,4,5,4,45.47,1.1,179.93,66640.74,ARS,68.37,111.56,62.0
25445,2024-12-11,2024,12,Q4,101,1,2,1,4,23.34,3.9,89.68,1546.21,MXN,34.08,55.6,62.0
20637,2024-12-11,2024,12,Q4,109,1,4,2,3,20.01,0.8,59.58,1027.24,MXN,22.04,37.54,63.0
20018,2024-12-11,2024,12,Q4,101,3,6,1,4,22.17,13.2,76.94,320583.33,COP,29.24,47.7,62.0
13675,2024-12-11,2024,12,Q4,408,1,1,3,3,95.17,4.7,272.15,4692.24,MXN,78.92,193.23,71.0
24739,2024-12-11,2024,12,Q4,403,5,3,6,3,23.39,4.7,66.85,60772.73,CLP,24.07,42.78,64.0
27026,2024-12-11,2024,12,Q4,107,4,1,1,2,15.46,2.9,30.02,11118.52,ARS,12.01,18.01,60.0
7226,2024-12-11,2024,12,Q4,210,5,4,4,1,51.49,0.3,51.31,46645.45,CLP,16.42,34.89,68.0
24169,2024-12-11,2024,12,Q4,104,5,4,3,1,19.5,2.5,19.01,17281.82,CLP,7.6,11.41,60.0
140,2024-12-11,2024,12,Q4,406,1,4,6,3,18.14,4.1,52.22,900.34,MXN,19.84,32.38,62.0
18122,2024-12-11,2024,12,Q4,404,5,3,6,4,37.3,4.8,142.04,129127.27,CLP,48.29,93.75,66.0
28413,2024-12-12,2024,12,Q4,302,1,3,5,4,56.83,3.7,218.83,3772.93,MXN,72.21,146.62,67.0
7866,2024-12-12,2024,12,Q4,402,3,6,6,3,28.27,3.6,81.76,340666.67,COP,28.62,53.14,65.0
3971,2024-12-12,2024,12,Q4,405,2,4,2,4,25.33,3.3,97.99,489.95,BRL,34.3,63.69,65.0
23694,2024-12-12,2024,12,Q4,302,3,3,5,2,56.79,1.7,111.64,465166.67,COP,36.84,74.8,67.0
17663,2024-12-12,2024,12,Q4,301,2,4,2,6,35.15,0.3,210.17,1050.85,BRL,73.56,136.61,65.0
21269,2024-12-12,2024,12,Q4,404,3,1,3,2,38.82,2.3,75.81,315875.0,COP,25.78,50.03,66.0
12957,2024-12-12,2024,12,Q4,409,1,6,6,3,33.19,13.1,86.54,1492.07,MXN,31.15,55.39,64.0
11850,2024-12-12,2024,12,Q4,407,1,1,6,4,17.75,10.8,63.34,1092.07,MXN,23.44,39.9,63.0
8777,2024-12-12,2024,12,Q4,108,2,3,2,6,10.44,4.8,59.63,298.15,BRL,20.87,38.76,65.0
9852,2024-12-12,2024,12,Q4,405,1,4,6,3,25.25,0.2,75.62,1303.79,MXN,26.47,49.15,65.0
26151,2024-12-12,2024,12,Q4,409,4,6,2,1,35.49,3.4,34.28,12696.3,ARS,12.34,21.94,64.0
31078,2024-12-12,2024,12,Q4,103,3,3,2,3,13.1,0.7,39.01,162541.67,COP,13.65,25.36,65.0
28322,2024-12-12,2024,12,Q4,405,2,6,2,2,25.4,1.2,50.22,251.1,BRL,17.58,32.64,65.0
24301,2024-12-12,2024,12,Q4,107,1,3,2,4,16.71,0.4,66.6,1148.28,MXN,26.64,39.96,60.0
10405,2024-12-12,2024,12,Q4,207,2,3,3,3,105.76,0.3,316.31,1581.55,BRL,88.57,227.74,72.0
3527,2024-12-12,2024,12,Q4,209,1,4,4,1,68.24,1.6,67.17,1158.1,MXN,20.15,47.02,70.0
14478,2024-12-12,2024,12,Q4,114,1,3,1,4,9.97,4.7,38.03,655.69,MXN,12.17,25.86,68.0
19316,2024-12-12,2024,12,Q4,101,1,2,3,4,23.49,13.0,81.71,1408.79,MXN,31.05,50.66,62.0
3507,2024-12-12,2024,12,Q4,409,1,3,2,2,35.24,3.5,68.01,1172.59,MXN,24.48,43.53,64.0
8113,2024-12-12,2024,12,Q4,210,3,3,3,2,50.42,1.5,99.29,413708.33,COP,31.77,67.52,68.0
16887,2024-12-12,2024,12,Q4,107,2,6,2,4,15.33,8.0,56.43,282.15,BRL,22.57,33.86,60.0
30054,2024-12-12,2024,12,Q4,203,1,7,4,1,93.64,4.0,89.86,1549.31,MXN,25.16,64.7,72.0
1197,2024-12-12,2024,12,Q4,207,1,4,3,1,112.98,3.5,109.05,1880.17,MXN,30.53,78.52,72.0
20491,2024-12-12,2024,12,Q4,106,2,1,3,3,13.15,9.6,35.66,178.3,BRL,12.84,22.82,64.0
8040,2024-12-12,2024,12,Q4,201,1,4,4,1,80.8,5.0,76.8,1324.14,MXN,23.04,53.76,70.0
22647,2024-12-12,2024,12,Q4,110,5,2,3,4,13.78,1.0,54.6,49636.36,CLP,20.75,33.85,62.0
2907,2024-12-12,2024,12,Q4,403,1,6,6,1,24.38,13.4,21.11,363.97,MXN,7.6,13.51,64.0
16398,2024-12-12,2024,12,Q4,202,4,7,3,1,50.29,2.4,49.1,18185.19,ARS,15.71,33.39,68.0
16708,2024-12-12,2024,12,Q4,402,2,6,2,2,28.34,0.1,56.63,283.15,BRL,19.82,36.81,65.0
19661,2024-12-12,2024,12,Q4,403,1,4,2,2,23.13,0.8,45.88,791.03,MXN,16.52,29.36,64.0
13064,2024-12-12,2024,12,Q4,104,1,1,1,3,18.76,1.9,55.2,951.72,MXN,22.08,33.12,60.0
13823,2024-12-12,2024,12,Q4,209,3,7,4,3,65.85,1.6,194.39,809958.33,COP,58.32,136.07,70.0
227,2024-12-12,2024,12,Q4,104,3,6,3,4,19.14,0.9,75.87,316125.0,COP,30.35,45.52,60.0
23942,2024-12-12,2024,12,Q4,208,1,3,3,1,55.18,3.0,53.53,922.93,MXN,17.13,36.4,68.0
25749,2024-12-12,2024,12,Q4,105,2,4,2,3,15.32,1.2,45.41,227.05,BRL,17.26,28.15,62.0
31575,2024-12-12,2024,12,Q4,305,5,5,5,2,22.58,2.3,44.1,40090.91,CLP,15.88,28.22,64.0
12124,2024-12-12,2024,12,Q4,113,1,6,3,3,15.72,10.1,42.42,731.38,MXN,16.97,25.45,60.0
26428,2024-12-12,2024,12,Q4,201,3,7,3,1,81.97,3.6,79.01,329208.33,COP,23.7,55.31,70.0
10444,2024-12-12,2024,12,Q4,114,1,2,3,4,10.17,7.4,37.68,649.66,MXN,12.06,25.62,68.0
29011,2024-12-13,2024,12,Q4,207,4,3,3,1,114.67,4.1,109.97,40729.63,ARS,30.79,79.18,72.0
6823,2024-12-13,2024,12,Q4,106,1,2,2,5,12.63,7.9,58.18,1003.1,MXN,20.94,37.24,64.0
6767,2024-12-13,2024,12,Q4,112,3,1,3,5,11.1,10.9,49.44,206000.0,COP,18.79,30.65,62.0
18669,2024-12-13,2024,12,Q4,302,4,3,5,5,55.41,2.3,270.68,100251.85,ARS,89.32,181.36,67.0
20951,2024-12-13,2024,12,Q4,404,5,3,3,4,36.2,0.2,144.55,131409.09,CLP,49.15,95.4,66.0
22116,2024-12-13,2024,12,Q4,105,1,3,3,4,14.3,3.2,55.36,954.48,MXN,21.04,34.32,62.0
26234,2024-12-13,2024,12,Q4,203,5,4,3,1,92.54,0.9,91.67,83336.36,CLP,25.67,66.0,72.0
22309,2024-12-13,2024,12,Q4,203,3,7,4,2,99.19,4.5,189.46,789416.67,COP,53.05,136.41,72.0
21836,2024-12-13,2024,12,Q4,303,2,5,5,6,25.96,4.2,149.21,746.05,BRL,52.22,96.99,65.0
3513,2024-12-13,2024,12,Q4,204,4,3,4,3,41.53,2.4,121.6,45037.04,ARS,36.48,85.12,70.0
13239,2024-12-13,2024,12,Q4,305,1,3,5,5,21.03,3.8,101.17,1744.31,MXN,36.42,64.75,64.0
31737,2024-12-13,2024,12,Q4,205,1,3,3,1,112.7,3.5,108.71,1874.31,MXN,30.44,78.27,72.0
6264,2024-12-13,2024,12,Q4,304,4,5,2,5,46.19,0.5,229.71,85077.78,ARS,87.29,142.42,62.0
17181,2024-12-13,2024,12,Q4,108,1,1,1,4,9.73,12.4,34.06,587.24,MXN,11.92,22.14,65.0
5570,2024-12-13,2024,12,Q4,405,2,1,6,2,25.65,4.8,48.83,244.15,BRL,17.09,31.74,65.0
3953,2024-12-13,2024,12,Q4,109,2,7,3,4,19.1,0.5,76.03,380.15,BRL,28.13,47.9,63.0
18288,2024-12-13,2024,12,Q4,109,3,1,2,5,19.88,14.0,85.52,356333.33,COP,31.64,53.88,63.0
16005,2024-12-13,2024,12,Q4,301,5,4,2,5,35.25,2.5,171.86,156236.36,CLP,60.15,111.71,65.0
13001,2024-12-13,2024,12,Q4,109,2,1,2,4,20.02,14.2,68.74,343.7,BRL,25.43,43.31,63.0
29044,2024-12-13,2024,12,Q4,409,2,4,6,2,33.4,2.3,65.22,326.1,BRL,23.48,41.74,64.0
5423,2024-12-13,2024,12,Q4,105,2,1,3,6,15.29,1.3,90.55,452.75,BRL,34.41,56.14,62.0
21149,2024-12-13,2024,12,Q4,202,4,3,4,1,53.52,2.7,52.1,19296.3,ARS,16.67,35.43,68.0
11902,2024-12-13,2024,12,Q4,105,1,1,2,3,15.33,14.7,39.23,676.38,MXN,14.91,24.32,62.0
499,2024-12-13,2024,12,Q4,406,4,4,6,4,19.15,4.3,73.3,27148.15,ARS,27.85,45.45,62.0
23507,2024-12-13,2024,12,Q4,106,1,1,2,2,12.55,6.2,23.55,406.03,MXN,8.48,15.07,64.0
23443,2024-12-13,2024,12,Q4,210,5,7,4,3,53.17,0.0,159.51,145009.09,CLP,51.04,108.47,68.0
1335,2024-12-13,2024,12,Q4,104,4,6,1,2,19.22,6.8,35.81,13262.96,ARS,14.32,21.49,60.0
28237,2024-12-13,2024,12,Q4,113,1,2,2,5,14.41,12.2,63.24,1090.34,MXN,25.3,37.94,60.0
12024,2024-12-13,2024,12,Q4,306,1,5,5,2,38.62,1.9,75.8,1306.9,MXN,28.05,47.75,63.0
23708,2024-12-13,2024,12,Q4,404,5,6,2,4,36.46,2.6,141.98,129072.73,CLP,48.27,93.71,66.0
10463,2024-12-13,2024,12,Q4,205,2,7,4,1,114.99,2.2,112.41,562.05,BRL,31.47,80.94,72.0
30686,2024-12-13,2024,12,Q4,404,1,6,6,2,39.04,3.2,75.61,1303.62,MXN,25.71,49.9,66.0
2718,2024-12-13,2024,12,Q4,402,5,6,6,2,29.0,10.2,52.09,47354.55,CLP,18.23,33.86,65.0
19762,2024-12-13,2024,12,Q4,207,3,3,3,3,114.56,1.0,340.27,1417791.67,COP,95.28,244.99,72.0
14098,2024-12-13,2024,12,Q4,201,4,4,4,2,88.98,4.6,169.69,62848.15,ARS,50.91,118.78,70.0
