Date,Campaign_New,Canal,Spend,Impressions,Clicks,Engagements,LinkClicks,VideoViews
2023-07-09,Campaign_43,TikTok,3842.77,928686,5746,,,52426.0
2023-07-09,Campaign_43,TikTok,6772.64,671876,111566,,,176260.0
2023-07-09,Campiagn_14,Meta,5204.38,358668,10225,71145.0,8738.0,
2023-07-09,Campaign_39,YouTube,40.293382,2658,9,0.0,,0.0
2023-07-09,Campaign_90,DV360,4025.727685,355159,4644,0.0,,0.0
2023-07-09,Campaign_53,TikTok,1153.14,57534,19435,,,22048.0
2023-07-09,Campiagn_14,Meta,797.41,263298,649,18368.0,411.0,
2023-07-09,Campaign_39,YouTube,60.627052,3868,14,0.0,,0.0
2023-07-09,Campaign_12,Meta,3309.26,284999,1102,19402.0,693.0,
2023-07-09,Campiagn_14,Meta,3482.45,1090466,2610,38487.0,1582.0,
2023-07-09,Campaign_53,TikTok,421.6,28382,7157,,,8519.0
2023-07-09,Campaign_50,TikTok,4666.92,622069,2867,,,27647.0
2023-07-09,Campaign_90,DV360,8357.053026,534568,8205,0.0,,0.0
2023-07-09,Campaign_37,Google Ads,1207.958204,35953,261,0.0,,0.0
2023-07-09,Campaign_18,Meta,2583.33,234258,314,148522.0,3.0,
2023-07-09,Campaign_12,Meta,3382.8,137683,214,107960.0,190.0,
2023-07-09,Campaign_25,Google Ads,3165.058214,374759,4393,0.0,,0.0
2023-07-09,Campaign_53,TikTok,3797.92,216115,64882,,,115150.0
2023-07-09,Campaign_29,Google Ads,2771.084499,1030860,2784,50425.0,,50559.0
2023-07-09,Campaign_41,YouTube,3977.490493,365716,1951,0.0,,0.0
2023-07-09,Campaign_50,TikTok,3062.32,203558,52646,,,105503.0
2023-07-09,Campaign_43,TikTok,3653.98,588790,3428,,,29070.0
2023-07-09,Campiagn_14,Meta,251.56,15566,486,2618.0,424.0,
2023-07-09,Campiaign_35,Google Ads,1745.825923,834708,2231,37725.0,,37719.0
2023-07-09,Campaign_19,Meta,3136.16,472692,16861,11355.0,10959.0,
2023-07-09,Campaign_32,Google Ads,6091.809987,4070842,10348,82075.0,,76855.0
2023-07-09,Campaign_19,Meta,2235.31,278803,24798,47841.0,18001.0,
2023-07-09,Campaign_32,Google Ads,8051.576295,712607,1896,0.0,,0.0
2023-07-09,Campaign_19,Meta,7662.06,61242,5455,45758.0,5396.0,
2023-07-09,Campaign_29,Google Ads,6667.185755,3107283,6592,145188.0,,145178.0
2023-07-09,Campiaign_35,Google Ads,2576.018612,959766,2193,43228.0,,43222.0
2023-07-09,Campaign_19,Meta,3598.63,457119,34320,148308.0,16677.0,
2023-07-09,Campaign_50,TikTok,4291.66,1019720,10824,,,124534.0
2023-07-09,Campaign_37,Google Ads,3295.205917,281857,697,0.0,,0.0
2023-07-09,Campaign_12,Meta,3311.12,881260,4189,47784.0,10.0,
2023-07-09,Campaign_39,YouTube,51.99097,3508,2,0.0,,0.0
2023-07-09,Campaign_21,Meta,5263.86,201739,513,161867.0,447.0,
2023-07-09,Campiaign_35,Google Ads,2307.729078,900000,2126,94733.0,,94739.0
2023-07-09,Campiaign_35,Google Ads,4183.92697,1143850,3067,220128.0,,220102.0
2023-07-09,Campiagn_14,Meta,978.06,93348,13660,24278.0,9290.0,
2023-07-09,Campaign_52,TikTok,3802.84,314054,66018,,,160617.0
2023-07-09,Campiaign_35,Google Ads,1965.238053,770622,1695,52737.0,,52731.0
2023-07-09,Campaign_39,YouTube,45.231968,3054,10,0.0,,0.0
2023-07-09,Campaign_37,Google Ads,5689.650354,739476,11763,0.0,,0.0
2023-07-09,Campiagn_14,Meta,3003.7,1076628,2456,40194.0,7.0,
2023-07-09,Campiaign_35,Google Ads,1716.514518,760668,1388,44943.0,,44937.0
2023-07-09,Campiagn_14,Meta,1898.77,126381,6188,13334.0,3542.0,
2023-07-09,Campiaign_35,Google Ads,1578.800393,966356,2936,9541.0,,9550.0
2023-07-09,Campaign_39,YouTube,66.308857,4666,8,0.0,,0.0
2023-07-09,Campaign_29,Google Ads,3461.426985,1264957,2965,67677.0,,67696.0
2023-07-09,Campiagn_14,Meta,810.48,51247,7648,12481.0,4692.0,
2023-07-09,Campaign_53,TikTok,1133.55,45633,18952,,,23295.0
2023-07-09,Campiagn_14,Meta,883.58,49751,8826,13128.0,6015.0,
2023-07-09,Campaign_18,Meta,4739.35,420584,309,263644.0,9.0,
2023-07-08,Campaign_53,TikTok,393.88,27839,5984,,,8709.0
2023-07-08,Campaign_39,YouTube,175.271231,11219,21,0.0,,0.0
2023-07-08,Campiaign_35,Google Ads,3121.194413,1519975,3141,70009.0,,69998.0
2023-07-08,Campaign_37,Google Ads,4758.789893,536905,9687,0.0,,0.0
2023-07-08,Campiagn_14,Meta,215.51,10538,470,1025.0,402.0,
2023-07-08,Campaign_37,Google Ads,1274.634178,26524,185,0.0,,0.0
2023-07-08,Campiaign_35,Google Ads,2617.686603,605592,1558,48681.0,,48684.0
2023-07-08,Campaign_18,Meta,4464.16,361919,312,231997.0,13.0,
2023-07-08,Campaign_39,YouTube,121.868139,7724,28,0.0,,0.0
2023-07-08,Campaign_43,TikTok,2742.08,309780,41355,,,77215.0
2023-07-08,Campiaign_35,Google Ads,1148.446398,650487,2216,14664.0,,14801.0
2023-07-08,Campaign_25,Google Ads,2963.195712,286354,2522,0.0,,0.0
2023-07-08,Campiaign_35,Google Ads,1563.734671,603284,1561,39993.0,,39982.0
2023-07-08,Campaign_50,TikTok,4626.16,572827,2771,,,29699.0
2023-07-08,Campiagn_14,Meta,873.03,49906,6458,12691.0,3963.0,
2023-07-08,Campaign_43,TikTok,2248.41,532330,2815,,,27291.0
2023-07-08,Campaign_29,Google Ads,5959.754888,2247633,6357,159987.0,,159966.0
2023-07-08,Campaign_43,TikTok,1803.28,260546,1821,,,14843.0
2023-07-08,Campiagn_14,Meta,765.88,240451,616,17632.0,404.0,
2023-07-08,Campaign_39,YouTube,69.483949,5806,21,0.0,,0.0
2023-07-08,Campaign_39,YouTube,155.136861,9595,40,0.0,,0.0
2023-07-08,Campiagn_14,Meta,2883.7,937665,2201,36525.0,9.0,
2023-07-08,Campaign_43,TikTok,3809.87,918997,5391,,,53169.0
2023-07-08,Campaign_52,TikTok,3848.39,322402,59819,,,156542.0
2023-07-08,Campiagn_14,Meta,3349.68,982367,2259,37279.0,1402.0,
2023-07-08,Campiagn_14,Meta,3300.99,412585,30686,54510.0,20042.0,
2023-07-08,Campaign_39,YouTube,174.187114,10581,28,0.0,,0.0
2023-07-08,Campaign_50,TikTok,2086.74,450088,4838,,,57149.0
2023-07-08,Campaign_32,Google Ads,10904.657636,6351085,15157,235752.0,,220187.0
2023-07-08,Campaign_12,Meta,3203.62,880029,4425,45309.0,13.0,
2023-07-08,Campiagn_14,Meta,770.9,49062,6846,10400.0,4372.0,
2023-07-08,Campaign_90,DV360,8613.300707,805991,10295,0.0,,0.0
2023-07-08,Campaign_32,Google Ads,8155.053504,718209,1947,0.0,,0.0
2023-07-08,Campaign_29,Google Ads,2724.97484,884971,2461,54338.0,,54490.0
2023-07-08,Campaign_19,Meta,2054.54,254031,22542,42602.0,16513.0,
2023-07-08,Campaign_53,TikTok,982.92,45644,14692,,,17407.0
2023-07-08,Campaign_43,TikTok,6555.05,280105,96495,,,141049.0
2023-07-08,Campaign_53,TikTok,4249.28,243379,64997,,,128068.0
2023-07-08,Campaign_19,Meta,7382.92,78244,5773,59899.0,5800.0,
2023-07-08,Campaign_41,YouTube,3987.253663,390902,2127,0.0,,0.0
2023-07-08,Campaign_39,YouTube,208.03838,12396,38,0.0,,0.0
2023-07-08,Campaign_18,Meta,2430.09,217467,367,132846.0,5.0,
2023-07-08,Campaign_53,TikTok,1107.239999,37630,16379,,,18872.0
2023-07-08,Campaign_12,Meta,3207.09,125188,182,99967.0,158.0,
2023-07-08,Campaign_37,Google Ads,3322.532233,275526,658,0.0,,0.0
2023-07-08,Campaign_50,TikTok,3410.289999,176221,51252,,,85920.0
2023-07-08,Campaign_87,DV360,2803.916563,289212,2974,0.0,,0.0
2023-07-08,Campaign_29,Google Ads,3679.244391,1275932,3255,75039.0,,75042.0
2023-07-08,Campiagn_14,Meta,901.69,87659,10434,19717.0,7086.0,
2023-07-08,Campaign_19,Meta,2863.1,283641,14693,10074.0,9825.0,
2023-07-08,Campaign_42,YouTube,1795.641312,139481,547,0.0,,0.0
2023-07-08,Campiaign_35,Google Ads,1676.276687,616186,1863,57068.0,,57064.0
2023-07-08,Campiaign_35,Google Ads,2333.391413,1217829,3350,33376.0,,33369.0
2023-07-08,Campiagn_14,Meta,5004.89,330241,9288,67422.0,7781.0,
2023-07-08,Campaign_19,Meta,3481.43,366906,34882,125084.0,16907.0,
2023-07-08,Campaign_19,Meta,4349.58,342817,33740,60512.0,20420.0,
2023-07-08,Campiaign_35,Google Ads,1243.477491,480919,1299,31198.0,,31192.0
2023-07-08,Campaign_21,Meta,4937.13,192106,470,154224.0,398.0,
2023-07-08,Campaign_90,DV360,4113.505049,340262,5158,0.0,,0.0
2023-07-08,Campiagn_14,Meta,2157.81,156516,7596,14342.0,4064.0,
2023-07-08,Campaign_12,Meta,11243.62,2950778,14887,9868.0,9485.0,
2023-07-08,Campaign_12,Meta,3142.97,344973,1212,22403.0,746.0,
2023-07-07,Campaign_50,TikTok,4629.14,533639,2752,,,29448.0
2023-07-07,Campaign_29,Google Ads,3926.881416,1284817,2727,68171.0,,68163.0
2023-07-07,Campaign_43,TikTok,6515.07,294535,101192,,,153647.0
2023-07-07,Campaign_19,Meta,3085.65,286090,17218,11231.0,10939.0,
2023-07-07,Campaign_32,Google Ads,8351.094634,4213731,12169,157046.0,,148091.0
2023-07-07,Campiagn_14,Meta,777.9,43570,6883,10077.0,4376.0,
2023-07-07,Campiaign_35,Google Ads,1599.864431,704623,1365,38494.0,,38489.0
2023-07-07,Campaign_19,Meta,4675.99,414475,35711,70259.0,22817.0,
2023-07-07,Campiaign_35,Google Ads,1864.609705,771271,1834,64780.0,,64784.0
2023-07-07,Campaign_43,TikTok,1636.76,198618,25139,,,53934.0
2023-07-07,Campaign_52,TikTok,4585.47,379215,74158,,,195135.0
2023-07-07,Campaign_12,Meta,1539.97,175396,724,11564.0,467.0,
2023-07-07,Campiagn_14,Meta,922.5,91240,10960,20200.0,7142.0,
2023-07-07,Campaign_21,Meta,5035.18,198566,483,160570.0,411.0,
2023-07-07,Campaign_39,YouTube,198.059957,15025,30,0.0,,0.0
2023-07-07,Campaign_43,TikTok,3690.59,870953,4705,,,50691.0
2023-07-07,Campaign_53,TikTok,676.87,30376,10556,,,12082.0
2023-07-07,Campaign_41,YouTube,3993.426613,355066,1770,0.0,,0.0
2023-07-07,Campaign_39,YouTube,224.60019,17839,56,0.0,,0.0
2023-07-07,Campaign_18,Meta,4552.04,336123,481,219978.0,17.0,
2023-07-07,Campaign_90,DV360,8611.252014,474509,9409,0.0,,0.0
2023-07-07,Campiagn_14,Meta,3351.79,904729,1929,36337.0,1213.0,
2023-07-07,Campiaign_35,Google Ads,3177.305339,1361667,3016,84631.0,,84625.0
2023-07-07,Campaign_43,TikTok,1762.25,260685,1890,,,14788.0
2023-07-07,Campaign_87,DV360,2808.675231,309648,3248,0.0,,0.0
2023-07-07,Campaign_90,DV360,4117.531169,350197,5671,0.0,,0.0
2023-07-07,Campiaign_35,Google Ads,1753.759117,745422,1532,47943.0,,47949.0
2023-07-07,Campaign_42,YouTube,1795.16546,146772,574,0.0,,0.0
2023-07-07,Campaign_12,Meta,3229.84,129097,220,101224.0,197.0,
2023-07-07,Campiagn_14,Meta,1943.42,139477,6812,17089.0,4159.0,
2023-07-07,Campaign_29,Google Ads,4001.621967,772607,2521,62580.0,,62587.0
2023-07-07,Campiagn_14,Meta,2903.81,869443,2171,37006.0,16.0,
2023-07-07,Campiagn_14,Meta,398.35,20221,838,1462.0,693.0,
2023-07-07,Campaign_53,TikTok,475.54,30636,7578,,,10254.0
2023-07-07,Campiaign_35,Google Ads,2107.28135,1049380,2367,37027.0,,37026.0
2023-07-07,Campaign_37,Google Ads,5727.189865,624696,10102,0.0,,0.0
2023-07-07,Campaign_50,TikTok,2197.0,463944,4711,,,54447.0
2023-07-07,Campiagn_14,Meta,3285.55,445330,31827,56334.0,20255.0,
2023-07-07,Campiaign_35,Google Ads,1555.428028,575570,1152,53281.0,,53270.0
2023-07-07,Campaign_12,Meta,11160.13,2732365,13865,9259.0,8873.0,
2023-07-07,Campaign_12,Meta,3224.67,856647,3967,43627.0,14.0,
2023-07-07,Campaign_53,TikTok,4179.47,214237,66046,,,118244.0
2023-07-07,Campaign_29,Google Ads,6748.165507,2643626,5310,170182.0,,170191.0
2023-07-07,Campaign_43,TikTok,1095.02,237390,1334,,,12378.0
2023-07-07,Campaign_53,TikTok,1074.619999,37805,16554,,,18784.0
2023-07-07,Campaign_19,Meta,7807.14,77323,5975,58521.0,5991.0,
2023-07-07,Campaign_37,Google Ads,1312.101044,24209,98,0.0,,0.0
2023-07-07,Campiagn_14,Meta,764.82,236302,636,14739.0,392.0,
2023-07-07,Campiaign_35,Google Ads,1578.144452,829824,3847,32206.0,,32204.0
2023-07-07,Campaign_39,YouTube,195.225141,16897,44,0.0,,0.0
2023-07-07,Campaign_32,Google Ads,8065.524907,671203,1671,0.0,,0.0
2023-07-07,Campiagn_14,Meta,849.21,59089,6604,12904.0,3966.0,
2023-07-07,Campaign_19,Meta,2129.75,269149,25725,48635.0,18440.0,
2023-07-07,Campaign_39,YouTube,192.966667,17462,38,0.0,,0.0
2023-07-07,Campaign_37,Google Ads,3300.417547,281297,641,0.0,,0.0
2023-07-07,Campaign_50,TikTok,2994.01,205023,48072,,,92280.0
2023-07-07,Campaign_39,YouTube,74.079498,4590,15,0.0,,0.0
2023-07-07,Campaign_18,Meta,2475.04,207096,352,129877.0,4.0,
2023-07-07,Campaign_19,Meta,2016.54,197060,21853,69700.0,11464.0,
2023-07-07,Campaign_25,Google Ads,3048.502525,252536,1549,0.0,,0.0
2023-07-07,Campaign_39,YouTube,173.551726,12610,34,0.0,,0.0
2023-07-07,Campiagn_14,Meta,5046.22,320392,9545,72498.0,8097.0,
2023-07-06,Campiaign_35,Google Ads,1617.394929,743479,2423,51895.0,,51904.0
2023-07-06,Campaign_19,Meta,4582.55,328669,34219,58231.0,20800.0,
2023-07-06,Campaign_42,YouTube,1882.451333,156855,618,0.0,,0.0
2023-07-06,Campaign_50,TikTok,2122.1,474109,4468,,,46892.0
2023-07-06,Campaign_21,Meta,5083.72,187944,522,156824.0,465.0,
2023-07-06,Campaign_50,TikTok,4399.589999,514672,2770,,,27452.0
2023-07-06,Campiaign_35,Google Ads,2380.008072,976801,1900,50185.0,,50183.0
2023-07-06,Campiaign_35,Google Ads,4813.188367,1999655,3907,140803.0,,140790.0
2023-07-06,Campiaign_35,Google Ads,2218.770795,1112586,2379,11075.0,,11071.0
2023-07-06,Campiagn_14,Meta,5093.81,261749,8433,75624.0,7622.0,
2023-07-06,Campaign_39,YouTube,730.569113,46406,114,0.0,,0.0
2023-07-06,Campiagn_14,Meta,924.92,67616,9131,15693.0,6003.0,
2023-07-06,Campaign_43,TikTok,6060.61,290872,122693,,,156944.0
2023-07-06,Campaign_37,Google Ads,3048.782522,280721,736,0.0,,0.0
2023-07-06,Campiagn_14,Meta,661.71,33796,1296,2585.0,1051.0,
2023-07-06,Campaign_19,Meta,2208.69,203473,24952,42593.0,18135.0,
2023-07-06,Campiagn_14,Meta,3206.13,294438,29679,44880.0,19431.0,
2023-07-06,Campiagn_14,Meta,865.12,54167,5992,10997.0,3561.0,
2023-07-06,Campaign_53,TikTok,616.77,45728,12566,,,15272.0
2023-07-06,Campiagn_14,Meta,2836.86,716496,1452,33745.0,12.0,
2023-07-06,Campiaign_35,Google Ads,2981.413686,919145,2129,41096.0,,41090.0
2023-07-06,Campaign_53,TikTok,930.09,46009,19155,,,21243.0
2023-07-06,Campaign_29,Google Ads,8330.438594,2835136,6651,205816.0,,205829.0
2023-07-06,Campaign_37,Google Ads,7957.789133,583003,8656,0.0,,0.0
2023-07-06,Campaign_52,TikTok,3687.18,326950,77820,,,156829.0
2023-07-06,Campaign_39,YouTube,965.724101,60756,213,0.0,,0.0
2023-07-06,Campaign_29,Google Ads,3576.208086,960184,2837,88947.0,,88955.0
2023-07-06,Campaign_32,Google Ads,7973.222821,709714,1778,0.0,,0.0
2023-07-06,Campaign_41,YouTube,3383.217189,279508,1426,0.0,,0.0
2023-07-06,Campaign_25,Google Ads,3338.51091,255181,1096,0.0,,0.0
2023-07-06,Campaign_19,Meta,2979.39,242800,15610,10164.0,9855.0,
2023-07-06,Campaign_18,Meta,4621.52,324546,426,213014.0,8.0,
2023-07-06,Campiagn_14,Meta,768.0,208895,465,16259.0,308.0,
2023-07-06,Campaign_39,YouTube,771.808118,48624,147,0.0,,0.0
2023-07-06,Campaign_39,YouTube,1100.35882,68757,281,0.0,,0.0
2023-07-06,Campaign_12,Meta,3241.47,128133,230,98609.0,208.0,
2023-07-06,Campaign_53,TikTok,720.72,49811,14387,,,16312.0
2023-07-06,Campiagn_14,Meta,3337.55,792668,1664,36249.0,1060.0,
2023-07-06,Campaign_18,Meta,2297.96,175185,312,110927.0,4.0,
2023-07-06,Campaign_32,Google Ads,8408.560417,3415639,7873,348821.0,,326631.0
2023-07-06,Campaign_43,TikTok,1712.31,261468,1964,,,14388.0
2023-07-06,Campaign_87,DV360,2801.691217,257132,3386,0.0,,0.0
2023-07-06,Campaign_43,TikTok,3416.34,798020,3910,,,45253.0
2023-07-06,Campaign_53,TikTok,4052.19,217213,83237,,,112493.0
2023-07-06,Campaign_12,Meta,2343.48,454897,1494,21189.0,4.0,
2023-07-06,Campaign_29,Google Ads,1997.512868,383122,1373,68054.0,,68077.0
2023-07-06,Campiaign_35,Google Ads,2479.368274,896937,1951,78222.0,,78211.0
2023-07-06,Campaign_50,TikTok,2907.85,185718,60384,,,80493.0
2023-07-06,Campaign_12,Meta,11301.48,2234632,10551,7148.0,6816.0,
2023-07-06,Campaign_90,DV360,4102.143781,273699,5845,0.0,,0.0
2023-07-06,Campiagn_14,Meta,819.18,37511,6292,9187.0,4164.0,
2023-07-06,Campaign_19,Meta,7451.63,65818,5340,50765.0,5333.0,
2023-07-06,Campiaign_35,Google Ads,2197.318968,764435,1842,80001.0,,79993.0
2023-07-06,Campaign_90,DV360,8581.823188,489524,10221,0.0,,0.0
2023-07-06,Campaign_39,YouTube,744.862828,53712,147,0.0,,0.0
2023-07-05,Campiagn_14,Meta,957.2,83683,12979,19117.0,7252.0,
2023-07-05,Campaign_50,TikTok,4715.68,521894,3070,,,26422.0
2023-07-05,Campiagn_14,Meta,3374.22,985383,2457,37429.0,1542.0,
2023-07-05,Campaign_39,YouTube,695.740582,40268,132,0.0,,0.0
2023-07-05,Campiagn_14,Meta,832.43,61322,6922,12625.0,4334.0,
2023-07-05,Campiagn_14,Meta,372.01,22257,3899,5751.0,2524.0,
2023-07-05,Campaign_21,Meta,5080.56,228183,961,170617.0,823.0,
2023-07-05,Campaign_50,TikTok,1770.23,402786,4161,,,42594.0
2023-07-05,Campaign_18,Meta,3062.57,224531,278,158722.0,4.0,
2023-07-05,Campaign_42,YouTube,1883.180131,185626,1014,0.0,,0.0
2023-07-05,Campiagn_14,Meta,3079.97,1059377,2694,44034.0,7.0,
2023-07-05,Campiaign_35,Google Ads,1734.778408,820261,2240,24473.0,,24491.0
2023-07-05,Campaign_50,TikTok,4888.2,267538,113996,,,135759.0
2023-07-05,Campiagn_14,Meta,3000.0,233770,10248,63134.0,9425.0,
2023-07-05,Campaign_39,YouTube,449.813307,27761,108,0.0,,0.0
2023-07-05,Campaign_12,Meta,3339.77,157803,251,113943.0,208.0,
2023-07-05,Campaign_25,Google Ads,3297.804954,217330,704,0.0,,0.0
2023-07-05,Campaign_39,YouTube,178.535437,12470,12,0.0,,0.0
2023-07-05,Campaign_43,TikTok,3778.17,801214,4947,,,45788.0
2023-07-05,Campaign_37,Google Ads,3099.275361,268490,1190,0.0,,0.0
2023-07-05,Campaign_53,TikTok,4386.2,240858,102131,,,126287.0
2023-07-05,Campaign_19,Meta,2161.35,287024,33640,54091.0,22793.0,
2023-07-05,Campaign_18,Meta,2757.22,204312,3485,109115.0,0.0,
2023-07-05,Campaign_41,YouTube,3386.289224,276340,1297,0.0,,0.0
2023-07-05,Campaign_37,Google Ads,7905.255814,449878,5410,0.0,,0.0
2023-07-05,Campaign_90,DV360,8634.895895,380983,12927,0.0,,0.0
2023-07-05,Campaign_19,Meta,4967.3,419776,44280,67625.0,24750.0,
2023-07-05,Campiaign_35,Google Ads,3937.88928,1541142,3045,32609.0,,32604.0
2023-07-05,Campiagn_14,Meta,5039.66,344682,11011,80133.0,8899.0,
2023-07-05,Campaign_53,TikTok,2.31,420,95,,,151.0
2023-07-05,Campaign_43,TikTok,6161.14,320936,142967,,,185946.0
2023-07-05,Campaign_19,Meta,3228.69,394135,21790,12836.0,12406.0,
2023-07-05,Campiaign_35,Google Ads,1805.47627,717459,1388,41626.0,,41625.0
2023-07-05,Campiagn_14,Meta,803.76,278665,613,18072.0,372.0,
2023-07-05,Campaign_29,Google Ads,5019.205859,1869393,3196,76669.0,,76676.0
2023-07-05,Campaign_53,TikTok,1138.34,63308,26380,,,29585.0
2023-07-05,Campaign_32,Google Ads,13613.373425,4131940,8250,721297.0,,675561.0
2023-07-05,Campaign_90,DV360,4099.161812,268539,6643,0.0,,0.0
2023-07-05,Campiaign_35,Google Ads,2511.228319,1293222,1955,55752.0,,55748.0
2023-07-05,Campaign_39,YouTube,679.619131,41416,164,0.0,,0.0
2023-07-05,Campaign_32,Google Ads,7992.532153,678667,1597,0.0,,0.0
2023-07-05,Campaign_52,TikTok,3899.18,342372,92759,,,172118.0
2023-07-05,Campiaign_35,Google Ads,2104.981813,726337,1529,39359.0,,39360.0
2023-07-05,Campiaign_35,Google Ads,1489.534432,495201,1108,42375.0,,42381.0
2023-07-05,Campaign_43,TikTok,1659.22,213313,2363,,,14327.0
2023-07-05,Campaign_29,Google Ads,2772.043522,569369,1833,60537.0,,60663.0
2023-07-05,Campiagn_14,Meta,3682.25,377156,37910,53055.0,22023.0,
2023-07-05,Campaign_39,YouTube,725.239586,42185,134,0.0,,0.0
2023-07-05,Campaign_12,Meta,11344.16,3021391,13667,8910.0,8542.0,
2023-07-05,Campaign_29,Google Ads,8110.924999,3366103,6315,142327.0,,142354.0
2023-07-05,Campiaign_35,Google Ads,3652.091505,1352072,2888,102075.0,,102056.0
2023-07-05,Campaign_39,YouTube,540.984153,33113,113,0.0,,0.0
2023-07-05,Campiagn_14,Meta,572.1,38666,1955,10141.0,1744.0,
2023-07-05,Campaign_87,DV360,2811.040426,241035,3438,0.0,,0.0
2023-07-05,Campaign_37,Google Ads,2988.839247,158608,1065,0.0,,0.0
2023-07-05,Campaign_19,Meta,7660.71,67828,5956,49854.0,5822.0,
2023-07-04,Campaign_29,Google Ads,3232.213844,842730,3449,44675.0,,44665.0
2023-07-04,Campaign_37,Google Ads,3093.62207,80383,351,0.0,,0.0
2023-07-04,Campaign_29,Google Ads,6999.276505,2451467,5649,195672.0,,195721.0
2023-07-04,Campaign_90,DV360,8638.502722,742522,9810,0.0,,0.0
2023-07-04,Campaign_53,TikTok,4245.42,238074,97168,,,121365.0
2023-07-04,Campaign_19,Meta,4822.15,374080,37541,71221.0,23655.0,
2023-07-04,Campaign_32,Google Ads,19222.214724,6248477,14469,978284.0,,913929.0
2023-07-04,Campaign_37,Google Ads,3001.646678,64276,344,0.0,,0.0
2023-07-04,Campiagn_14,Meta,2873.48,1139750,2826,49498.0,6.0,
2023-07-04,Campaign_32,Google Ads,8020.333327,631966,2006,0.0,,0.0
2023-07-04,Campiagn_14,Meta,3328.42,1094025,2751,37124.0,1705.0,
2023-07-04,Campiaign_35,Google Ads,3552.982816,1655020,3582,30059.0,,30062.0
2023-07-04,Campiagn_14,Meta,240.77,90833,182,7652.0,139.0,
2023-07-04,Campiagn_14,Meta,7639.32,431724,14809,88610.0,12030.0,
2023-07-04,Campaign_87,DV360,1561.814167,90070,1712,0.0,,0.0
2023-07-04,Campiagn_14,Meta,2856.14,337998,23711,47093.0,14362.0,
2023-07-04,Campiaign_35,Google Ads,2330.408283,927428,1901,26648.0,,26641.0
2023-07-04,Campaign_43,TikTok,1615.55,291670,2645,,,15580.0
2023-07-04,Campaign_50,TikTok,1561.15,87701,35081,,,41178.0
2023-07-04,Campaign_19,Meta,7724.89,73435,6078,55040.0,6012.0,
2023-07-04,Campaign_50,TikTok,4640.45,515245,3092,,,24645.0
2023-07-04,Campaign_43,TikTok,3764.62,834931,5244,,,46774.0
2023-07-04,Campiaign_35,Google Ads,3626.2212,1680011,2957,105237.0,,105225.0
2023-07-04,Campaign_90,DV360,2277.23225,108938,3900,0.0,,0.0
2023-07-04,Campiaign_35,Google Ads,2119.519287,1003671,1810,28066.0,,28059.0
2023-07-04,Campaign_12,Meta,3113.69,153886,256,116391.0,224.0,
2023-07-04,Campaign_29,Google Ads,2780.210373,870697,2389,64388.0,,64413.0
2023-07-04,Campaign_19,Meta,2252.93,286058,38881,58687.0,26002.0,
2023-07-04,Campaign_43,TikTok,6388.87,357089,145439,,,194721.0
2023-07-04,Campiagn_14,Meta,5098.35,401660,12410,90999.0,10467.0,
2023-07-04,Campiaign_35,Google Ads,2106.635477,880519,1763,47841.0,,47835.0
2023-07-04,Campaign_52,TikTok,3929.37,352558,91863,,,168103.0
2023-07-04,Campaign_25,Google Ads,3530.055833,125317,399,0.0,,0.0
2023-07-04,Campaign_21,Meta,4745.84,230949,879,177379.0,763.0,
2023-07-04,Campiagn_14,Meta,3000.0,161102,13200,28688.0,8388.0,
2023-07-04,Campaign_37,Google Ads,7709.91121,389100,3790,0.0,,0.0
2023-07-04,Campaign_53,TikTok,818.68,49762,18604,,,21279.0
2023-07-04,Campiaign_35,Google Ads,1703.275896,740486,2653,42888.0,,42884.0
2023-07-04,Campiagn_14,Meta,808.43,73660,8954,14756.0,6000.0,
2023-07-04,Campaign_39,YouTube,850.827048,50993,83,0.0,,0.0
2023-07-04,Campaign_18,Meta,2315.98,99061,10830,9525.0,0.0,
2023-07-04,Campiaign_35,Google Ads,2079.404835,939258,2347,36328.0,,36322.0
2023-07-04,Campaign_12,Meta,6084.55,1798146,8286,5683.0,5474.0,
2023-07-04,Campaign_19,Meta,3076.56,515581,20150,11915.0,11429.0,
2023-07-04,Campiagn_14,Meta,760.18,63767,8914,15421.0,6358.0,
2023-07-03,Campaign_29,Google Ads,2139.076568,400156,2276,35769.0,,35759.0
2023-07-03,Campiaign_35,Google Ads,2245.243871,1230388,2612,26150.0,,26143.0
2023-07-03,Campiagn_14,Meta,2856.44,1328193,2992,54978.0,5.0,
2023-07-03,Campiaign_35,Google Ads,1720.908066,1148646,3235,14252.0,,14272.0
2023-07-03,Campiagn_14,Meta,1984.93,145263,11596,13899.0,6303.0,
2023-07-03,Campiaign_35,Google Ads,1712.512188,676817,2176,43991.0,,43986.0
2023-07-03,Campaign_29,Google Ads,8588.783833,3364117,6800,275170.0,,275174.0
